STRUCTURE_NUMBER_008,LOCATION_009,lat,lon,"coordinates (lat, lon)",YEAR_BUILT_027,AGE,STRUCTURE_KIND_043A,FRACTURE_092A,is_steel,ADT_029,PERCENT_ADT_TRUCK_109,TRAFFIC_LANES_ON_028A,SLF,ADT_b,pi_T,T1,AM_years,AE_years,Pf_fatigue,Risk_Level,Risk_Explanation,Street_View_URL
210310003907375,'0.50 MI NW OF FM 2520',26.13103611111111,-97.64206666666668,"26.131036, -97.642067",2007,18,5,N  ,False,3206,3.0,3,0.8,3206,0.03,28084.56,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=26.131036,-97.642067"
210310003907438,'0.3 MI S OF FM 508',26.24475,-97.72559444444444,"26.244750, -97.725594",2013,12,1,N  ,False,30556,13.0,9,0.65,30556,0.13,942423.43,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=26.244750,-97.725594"
210310003908019,'2.30 Mi SE of SH 100',26.05297777777778,-97.55872222222222,"26.052978, -97.558722",1924,101,1,N  ,False,60058,9.0,11,0.65,60058,0.09,1282388.4449999998,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=26.052978,-97.558722"
210310003908295,'1.40 MI S OF FM 1732',25.997186111111112,-97.52551666666666,"25.997186, -97.525517",2000,25,5,N  ,False,42884,8.0,3,0.8,42884,0.08,1001770.24,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=25.997186,-97.525517"
210310003908224,'1.05 MI NW OF SH 100',26.094125,-97.58976388888888,"26.094125, -97.589764",1983,42,5,N  ,False,37000,8.0,3,0.8,37000,0.08,864320.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=26.094125,-97.589764"
210310003908225,'1.05 MI NW OF SH 100',26.09402777777777,-97.58991666666668,"26.094028, -97.589917",1983,42,5,N  ,False,25180,8.0,3,0.8,25180,0.08,588204.8,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=26.094028,-97.589917"
210310003908226,'0.90 Mi N  of FM 1732',26.029266666666665,-97.533475,"26.029267, -97.533475",1987,38,5,N  ,False,21780,9.0,3,0.8,21780,0.09,572378.4,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=26.029267,-97.533475"
210310003908227,'0.90 Mi N  of FM 1732',26.02923333333333,-97.53328055555556,"26.029233, -97.533281",1987,38,5,N  ,False,21780,9.0,3,0.8,21780,0.09,572378.4,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=26.029233,-97.533281"
210310003908232,'1.20 MI SE OF SH 100',26.067433333333334,-97.57022777777776,"26.067433, -97.570228",1990,35,5,N  ,False,30029,9.0,3,0.8,30029,0.09,789162.12,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=26.067433,-97.570228"
210310003908233,'1.20 MI SE OF SH 100',26.06733611111111,-97.57038055555554,"26.067336, -97.570381",1990,35,5,N  ,False,30029,9.0,3,0.8,30029,0.09,789162.12,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=26.067336,-97.570381"
210310003908239,'0.85 Mi N  of FM 3248',25.990450000000003,-97.52093333333332,"25.990450, -97.520933",1991,34,5,N  ,False,42884,8.0,3,0.8,42884,0.08,1001770.24,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=25.990450,-97.520933"
210310003908240,'0.85 Mi N  of FM 3248',25.990483333333334,-97.52094722222222,"25.990483, -97.520947",1991,34,5,N  ,False,42884,8.0,3,0.8,42884,0.08,1001770.24,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=25.990483,-97.520947"
210310003908241,'0.80 Mi S  of FM 1732',26.00456388888889,-97.52993888888888,"26.004564, -97.529939",1991,34,5,N  ,False,30810,8.0,3,0.8,30810,0.08,719721.6000000001,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=26.004564,-97.529939"
210310003908242,'0.80 Mi S  of FM 1732',26.00455277777778,-97.53008888888888,"26.004553, -97.530089",1991,34,5,N  ,False,30810,8.0,3,0.8,30810,0.08,719721.6000000001,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=26.004553,-97.530089"
210310003908243,'0.90 Mi S  of FM 511',26.01632222222222,-97.53032777777776,"26.016322, -97.530328",1991,34,5,N  ,False,30810,8.0,3,0.8,30810,0.08,719721.6000000001,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=26.016322,-97.530328"
210310003908244,'0.90 Mi S  of FM 511',26.01626111111111,-97.53048888888888,"26.016261, -97.530489",1991,34,5,N  ,False,30810,8.0,3,0.8,30810,0.08,719721.6000000001,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=26.016261,-97.530489"
210310003908294,'1.40 Mi S  of FM 1732',25.99726111111111,-97.52536388888888,"25.997261, -97.525364",2000,25,5,N  ,False,42884,8.0,3,0.8,42884,0.08,1001770.24,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=25.997261,-97.525364"
210310003908021,'1.20 Mi NW of FM 511',26.04286666666667,-97.54698888888888,"26.042867, -97.546989",2007,18,5,N  ,False,21780,9.0,3,0.8,21780,0.09,572378.4,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=26.042867,-97.546989"
202290AA0135002,'3.5 MI E OF CR 2565',30.88998055555556,-94.48991944444444,"30.889981, -94.489919",2022,3,5,N  ,False,37,3.0,2,0.85,37,0.03,344.3775,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.889981,-94.489919"
202290AA0137001,'1.4 MI SE OF FM 256',30.802591666666668,-94.49569722222222,"30.802592, -94.495697",1990,35,7,N  ,False,16,3.0,1,1.0,16,0.03,175.2,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.802592,-94.495697"
202290AA0144002,'1.5 MI S OF FM 1745',30.91858888888889,-94.4987,"30.918589, -94.498700",1975,50,3,N  ,True,16,3.0,1,1.0,16,0.03,175.2,160730.59360730593,130593.60730593608,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.918589,-94.498700"
202290AA0144003,'3.1 MI SE OF FM 1745',30.91216111111111,-94.4816888888889,"30.912161, -94.481689",2023,2,5,N  ,False,100,3.0,2,0.85,100,0.03,930.75,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.912161,-94.481689"
202290AA0146001,'2.3 MI NE OF FM 256',30.91,-94.3471722222222,"30.910000, -94.347172",2000,25,4,N  ,True,26,3.0,1,1.0,26,0.03,284.7,98911.13452757288,80365.29680365296,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.910000,-94.347172"
202290AA0151001,'2.0 MI NE OF CR 3910',31.01321666666667,-94.29735833333334,"31.013217, -94.297358",1994,31,1,N  ,False,131,3.0,2,0.85,131,0.03,1219.2825,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.013217,-94.297358"
202290AA0156001,'2.5 MI SE OF REC RD 255',30.954555555555554,-94.25098333333334,"30.954556, -94.250983",2012,13,5,N  ,False,108,3.0,2,0.85,108,0.03,1005.21,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.954556,-94.250983"
202290AA0156002,'5.2 MI SE OF REC RD 255',30.92833888888889,-94.24149722222222,"30.928339, -94.241497",2012,13,1,N  ,False,108,3.0,2,0.85,108,0.03,1005.21,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.928339,-94.241497"
202290AA0158001,'0.7 MI E OF FM 1632',30.862197222222225,-94.47684722222222,"30.862197, -94.476847",1975,50,4,N  ,True,10,3.0,1,1.0,10,0.03,109.5,257168.94977168948,208949.7716894977,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.862197,-94.476847"
202290AA0176001,'3.4 MI N OF FM 1943',30.64848333333333,-94.303325,"30.648483, -94.303325",2009,16,5,N  ,False,27,3.0,2,0.85,27,0.03,251.3025,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.648483,-94.303325"
202290AA0218001,'1.5 MI W OF FM 92',30.709208333333333,-94.1991388888889,"30.709208, -94.199139",2012,13,5,N  ,False,70,3.0,2,0.85,70,0.03,651.525,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.709208,-94.199139"
202290AA0230001,'1.8 MI E OF FM 1014',31.020655555555557,-94.35495277777775,"31.020656, -94.354953",2000,25,1,N  ,False,131,3.0,2,0.85,131,0.03,1219.2825,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.020656,-94.354953"
210240048202007,'14.6 MI W OF FM 754',27.263694444444443,-98.38682222222224,"27.263694, -98.386822",1978,47,1,N  ,False,1630,31.0,2,0.85,1630,0.31,156769.32499999998,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=27.263694,-98.386822"
202290AA0230003,'0.4 MI NE of FM 1014',31.020711111111112,-94.3763972222222,"31.020711, -94.376397",2009,16,1,N  ,False,131,3.0,2,0.85,131,0.03,1219.2825,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.020711,-94.376397"
202290AA0268001,'1.1 MI NE OF FM 1943',30.58764722222222,-94.24778333333332,"30.587647, -94.247783",2012,13,1,N  ,False,180,3.0,2,0.85,180,0.03,1675.35,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.587647,-94.247783"
202290AA0269001,'1.9 MI W OF FM 92',30.59923611111111,-94.20799722222222,"30.599236, -94.207997",2012,13,5,N  ,False,100,3.0,2,0.85,100,0.03,930.75,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.599236,-94.207997"
202290AA0277001,'2.7 MI E OF FM 92',30.53165,-94.1420777777778,"30.531650, -94.142078",2000,25,1,N  ,False,197,3.0,2,0.85,197,0.03,1833.5775,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.531650,-94.142078"
202290AA0288001,'3.4 MI SW OF FM 1943',30.56178333333333,-94.29948333333331,"30.561783, -94.299483",2012,13,5,N  ,False,26,3.0,2,0.85,26,0.03,241.995,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.561783,-94.299483"
202290AA0292001,'0.4 MI SW OF CR 4850',30.551166666666667,-94.33241944444444,"30.551167, -94.332419",2012,13,3,N  ,True,100,0.0,1,1.0,100,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.551167,-94.332419"
202290AA0296002,'2.1 MI S OF END OF FM1943',30.56965555555556,-94.53695833333332,"30.569656, -94.536958",2023,2,5,N  ,False,50,3.0,2,0.85,50,0.03,465.375,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.569656,-94.536958"
202290AA0308001,'0.3 MI N OF FM 1943',30.61777777777778,-94.40064722222225,"30.617778, -94.400647",1982,43,9,N  ,False,131,3.0,2,0.85,131,0.03,1219.2825,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.617778,-94.400647"
202290AA0315001,'1.0 MI NE OF CR 4260',30.72005833333333,-94.38052777777776,"30.720058, -94.380528",2006,19,1,N  ,False,131,3.0,2,0.85,131,0.03,1219.2825,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.720058,-94.380528"
202290AA0315002,'2.0 MI E OF CR 4260',30.72161388888889,-94.36399444444444,"30.721614, -94.363994",2005,20,1,N  ,False,131,3.0,2,0.85,131,0.03,1219.2825,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.721614,-94.363994"
202290AA0318001,'0.6 MI SW OF US 69',30.668847222222222,-94.39576944444444,"30.668847, -94.395769",2000,25,4,N  ,True,22,3.0,1,1.0,22,0.03,240.9,116894.9771689498,94977.1689497717,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.668847,-94.395769"
202290AA0385001,'0.9 MI E OF US 69',30.578255555555558,-94.38558888888888,"30.578256, -94.385589",2009,16,5,N  ,False,178,3.0,2,0.85,178,0.03,1656.735,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.578256,-94.385589"
202290AA0391001,'1.8 MI E OF US 69',30.5568,-94.37440277777776,"30.556800, -94.374403",2009,16,5,N  ,False,40,3.0,2,0.85,40,0.03,372.3,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.556800,-94.374403"
202290AA0230002,'4.05 MI E  OF FM 1014',31.001325,-94.32953611111112,"31.001325, -94.329536",2006,19,5,N  ,False,131,3.0,2,0.85,131,0.03,1219.2825,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.001325,-94.329536"
202290158501002,'3.70 MI SE OF US 190',30.776380555555555,-94.34748333333332,"30.776381, -94.347483",1953,72,1,N  ,False,1626,10.0,2,0.85,1626,0.1,50446.65,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.776381,-94.347483"
202290158501003,'2.40 MI W  OF FM 92',30.786147222222223,-94.2200888888889,"30.786147, -94.220089",1955,70,1,N  ,False,346,14.0,2,0.85,346,0.14,15028.510000000002,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.786147,-94.220089"
202290158501004,'1.90 MI W  OF FM 92',30.78696388888889,-94.211775,"30.786964, -94.211775",1955,70,1,N  ,False,346,14.0,2,0.85,346,0.14,15028.510000000002,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.786964,-94.211775"
202290158501005,'0.90 MI W  OF FM 92',30.788469444444445,-94.19553333333334,"30.788469, -94.195533",1955,70,1,N  ,False,346,14.0,2,0.85,346,0.14,15028.510000000002,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.788469,-94.195533"
202290182801005,'5.95 MI E  OF US 69',30.599375,-94.31607777777778,"30.599375, -94.316078",1958,67,1,N  ,False,1695,10.0,2,0.85,1695,0.1,52587.375,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.599375,-94.316078"
202290182801006,'7.60 MI E  OF US 69',30.603061111111117,-94.28971944444444,"30.603061, -94.289719",1958,67,1,N  ,False,789,16.0,2,0.85,789,0.16,39165.96,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.603061,-94.289719"
202290182801007,'7.80 MI E  OF US 69',30.60285,-94.286375,"30.602850, -94.286375",1958,67,1,N  ,False,789,16.0,2,0.85,789,0.16,39165.96,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.602850,-94.286375"
202290182801008,'11.65 MI E OF US 69',30.56225277777778,-94.2491111111111,"30.562253, -94.249111",1958,67,1,N  ,False,789,16.0,2,0.85,789,0.16,39165.96,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.562253,-94.249111"
202290182801010,'3.10 MI E  OF US 69',30.619819444444445,-94.35645833333332,"30.619819, -94.356458",1998,27,5,N  ,False,1692,10.0,2,0.85,1692,0.1,52494.3,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.619819,-94.356458"
202290182801013,'0.60 MI E of US 69',30.615191666666668,-94.39701388888888,"30.615192, -94.397014",2021,4,5,N  ,False,2726,9.0,2,0.85,2726,0.09,76116.73499999999,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.615192,-94.397014"
202290182802004,'2.90 MI W  OF US 69',30.61632777777778,-94.456675,"30.616328, -94.456675",1957,68,1,N  ,False,524,15.0,2,0.85,524,0.15,24385.65,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.616328,-94.456675"
202290182802009,'7.10 MI W  OF US 69',30.601236111111117,-94.52195555555556,"30.601236, -94.521956",1964,61,1,N  ,False,109,10.0,2,0.85,109,0.1,3381.725,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.601236,-94.521956"
202290AA0134001,'0.7 MI SW OF FM 1745',30.907002777777777,-94.46262222222222,"30.907003, -94.462622",2000,25,5,N  ,False,116,3.0,1,1.0,116,0.03,1270.2,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.907003,-94.462622"
202290227101001,'0.30 MI N  OF US 287',30.92963055555556,-94.60316388888889,"30.929631, -94.603164",1959,66,1,N  ,False,157,14.0,2,0.85,157,0.14,6819.295,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.929631,-94.603164"
202290288902001,'3.90 MI W  OF US 69',30.55849166666667,-94.46370277777778,"30.558492, -94.463703",1967,58,1,N  ,False,193,3.0,2,0.85,193,0.03,1796.3475,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.558492,-94.463703"
202290304301001,'0.30 MI N  OF FM 1013',30.70193055555556,-94.22231388888888,"30.701931, -94.222314",1972,53,1,N  ,False,905,13.0,2,0.85,905,0.13,36500.9125,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.701931,-94.222314"
202290309201001,'4.00 MI S  OF FM 256',30.88051111111111,-94.40991666666667,"30.880511, -94.409917",1970,55,1,N  ,False,393,14.0,2,0.85,393,0.14,17069.955,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.880511,-94.409917"
202290309201002,'1.85 MI S  OF FM 256',30.881933333333333,-94.41021944444444,"30.881933, -94.410219",1970,55,1,N  ,False,393,14.0,2,0.85,393,0.14,17069.955,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.881933,-94.410219"
202290AA0109001,'1.30 MI N  OF FM 256',30.876697222222223,-94.50415555555556,"30.876697, -94.504156",2006,19,4,N  ,True,54,3.0,1,1.0,54,0.03,591.3,47623.879587349904,38694.4021647218,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.876697,-94.504156"
202290AA0110001,'0.20 MI W  OF US 287',30.89517222222222,-94.57434722222222,"30.895172, -94.574347",2010,15,5,N  ,False,32,3.0,2,0.85,32,0.03,297.84,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.895172,-94.574347"
202290AA0112001,'0.30 MI W  OF FM 256',30.817911111111112,-94.531825,"30.817911, -94.531825",2006,19,3,N  ,True,49,3.0,1,1.0,49,0.03,536.55,52483.45913707949,42642.81054887708,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.817911,-94.531825"
202290AA0112002,'1.0 MI SW OF FM 256',30.81129444444445,-94.536775,"30.811294, -94.536775",2010,15,3,N  ,True,49,3.0,1,1.0,49,0.03,536.55,52483.45913707949,42642.81054887708,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.811294,-94.536775"
202290AA0114001,'1.4 MI W OF FM 256',30.77345833333333,-94.52685277777778,"30.773458, -94.526853",2009,16,5,N  ,False,201,3.0,2,0.85,201,0.03,1870.8075,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.773458,-94.526853"
202290AA0114002,'2.2 MI W OF FM 256',30.767744444444443,-94.53787222222222,"30.767744, -94.537872",2007,18,1,N  ,False,201,3.0,2,0.85,201,0.03,1870.8075,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.767744,-94.537872"
202290AA0124001,'1.4 MI NW OF FM 2097',30.983672222222225,-94.61291388888888,"30.983672, -94.612914",2000,25,5,N  ,False,100,3.0,2,0.85,100,0.03,930.75,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.983672,-94.612914"
202290AA0131001,'0.9 MI S OF END OF FM 256',30.702125,-94.49033333333334,"30.702125, -94.490333",2008,17,5,N  ,False,73,3.0,2,0.85,73,0.03,679.4475,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.702125,-94.490333"
202290182802011,'3.30 MI W OF US 69',30.614341666666668,-94.46431666666668,"30.614342, -94.464317",2008,17,5,N  ,False,524,15.0,2,0.85,524,0.15,24385.65,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.614342,-94.464317"
210240025503042,'0.10 MI N OF SH 285',27.228816666666663,-98.14394722222222,"27.228817, -98.143947",1976,49,1,N  ,False,4171,3.0,4,0.65,4171,0.03,29687.0925,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=27.228817,-98.143947"
210240025503112,'0.15 MI N OF SH 285',27.228211111111108,-98.14109166666668,"27.228211, -98.141092",2000,25,1,N  ,False,2610,2.0,2,0.85,2610,0.02,16195.05,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=27.228211,-98.141092"
210240025503281,'1.50 MI N OF SH 285',27.248344444444445,-98.13768055555556,"27.248344, -98.137681",2013,12,5,N  ,False,759,30.0,2,0.85,759,0.3,70643.925,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=27.248344,-98.137681"
210240025503283,'1.50 MI N OF SH 285',27.24866666666667,-98.13788055555555,"27.248667, -98.137881",2013,12,5,N  ,False,759,30.0,3,0.8,759,0.3,66488.40000000001,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=27.248667,-98.137881"
210240025504089,'1.00 MI S OF FM 3066',27.17510833333333,-98.14791666666667,"27.175108, -98.147917",1992,33,1,N  ,False,7544,39.0,2,0.85,7544,0.39,912805.14,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=27.175108,-98.147917"
210240025504090,'1.00 MI S OF FM 3066',27.17515,-98.14845555555556,"27.175150, -98.148456",1991,34,1,N  ,False,7544,39.0,2,0.85,7544,0.39,912805.14,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=27.175150,-98.148456"
210240025504280,'2.55 MI S OF SH 285',27.189877777777777,-98.14551666666668,"27.189878, -98.145517",2013,12,5,N  ,False,7582,0.0,3,0.8,7582,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=27.189878,-98.145517"
